wh_id,traknm,mfsmsn
GBWEL01,972951784943,MSN0025095
GBWEL01,972951784954,MSN0025096
GBWEL01,972951784965,MSN0025097
GBWEL01,972951784976,MSN0025098
GBWEL01,972951784980,MSN0025099
GBWEL01,972951784991,MSN0025100
GBWEL01,972951785002,MSN0025101
GBWEL01,972951785013,MSN0025102
GBWEL01,972951785024,MSN0025103
GBWEL01,972951785035,MSN0025104
GBWEL01,972951785046,MSN0025105
GBWEL01,972951785050,MSN0025106
GBWEL01,972951785061,MSN0025107
GBWEL01,972951785072,MSN0025108
GBWEL01,972951785083,MSN0025109
GBWEL01,972951785094,MSN0025110
GBWEL01,972951785105,MSN0025111
GBWEL01,972951785116,MSN0025112
GBWEL01,972951785120,MSN0025113
GBWEL01,972951785131,MSN0025114
GBWEL01,972951785142,MSN0025115
GBWEL01,972951785153,MSN0025116
GBWEL01,972951785164,MSN0025117
GBWEL01,972951785175,MSN0025118
GBWEL01,972951785186,MSN0025119
GBWEL01,972951785190,MSN0025120
GBWEL01,972951785201,MSN0025121
GBWEL01,972951785212,MSN0025122
GBWEL01,972951785223,MSN0025123
GBWEL01,972951785234,MSN0025124
GBWEL01,972951785245,MSN0025125
GBWEL01,972951785256,MSN0025126
GBWEL01,972951785260,MSN0025127
GBWEL01,972951785271,MSN0025128
GBWEL01,972951785282,MSN0025129
GBWEL01,972951785293,MSN0025130
GBWEL01,972951785304,MSN0025131
GBWEL01,972951785315,MSN0025132
GBWEL01,972951785326,MSN0025133
GBWEL01,972951785330,MSN0025134
GBWEL01,972951785341,MSN0025135
GBWEL01,972951785352,MSN0025136
GBWEL01,972951785363,MSN0025137
GBWEL01,972951785374,MSN0025138
GBWEL01,972951785385,MSN0025139
GBWEL01,972951785396,MSN0025140
GBWEL01,972951785400,MSN0025141
GBWEL01,972951785411,MSN0025142
GBWEL01,972951785422,MSN0025143
GBWEL01,972951785433,MSN0025144
GBWEL01,972951785444,MSN0025145
GBWEL01,972951785455,MSN0025146
GBWEL01,972951785466,MSN0025147
GBWEL01,972951785470,MSN0025148
GBWEL01,972951785481,MSN0025149
GBWEL01,972951785492,MSN0025150
GBWEL01,972951785503,MSN0025151
GBWEL01,972951785514,MSN0025152
GBWEL01,972951785525,MSN0025153
GBWEL01,972951785536,MSN0025154
GBWEL01,972951785540,MSN0025155
GBWEL01,972951785551,MSN0025156
GBWEL01,972951785562,MSN0025157
GBWEL01,972951785573,MSN0025158
GBWEL01,972951785584,MSN0025159
GBWEL01,972951785595,MSN0025160
GBWEL01,972951785606,MSN0025161
GBWEL01,972951785610,MSN0025162
GBWEL01,972951785621,MSN0025163
GBWEL01,972951785632,MSN0025164
GBWEL01,972951785643,MSN0025165
GBWEL01,972951785654,MSN0025166
GBWEL01,972951785665,MSN0025167
GBWEL01,972951785676,MSN0025168
GBWEL01,972951785680,MSN0025169
GBWEL01,972951785691,MSN0025170
GBWEL01,972951785702,MSN0025171
GBWEL01,972951785713,MSN0025172
GBWEL01,972951785724,MSN0025173
GBWEL01,972951785735,MSN0025174
GBWEL01,972951785746,MSN0025175
GBWEL01,972951785750,MSN0025176
GBWEL01,972951785761,MSN0025177
GBWEL01,972951785772,MSN0025178
GBWEL01,972951785783,MSN0025179
GBWEL01,972951785794,MSN0025180
GBWEL01,972951785805,MSN0025181
GBWEL01,972951785816,MSN0025182
GBWEL01,972951785820,MSN0025183
GBWEL01,972951785831,MSN0025184
GBWEL01,972951785842,MSN0025185
GBWEL01,972951785853,MSN0025186
GBWEL01,972951785864,MSN0025187
GBWEL01,972951785875,MSN0025188
GBWEL01,972951785886,MSN0025189
GBWEL01,972951785890,MSN0025190
GBWEL01,972951785901,MSN0025191
GBWEL01,972951785912,MSN0025192
GBWEL01,972951785923,MSN0025193
GBWEL01,972951785934,MSN0025194
GBWEL01,972951785945,MSN0025195
GBWEL01,972951785956,MSN0025196
GBWEL01,972951785960,MSN0025197
GBWEL01,972951785971,MSN0025198
GBWEL01,972951785982,MSN0025199
GBWEL01,972951785993,MSN0025200
GBWEL01,972951786004,MSN0025201
GBWEL01,972951786015,MSN0025202
GBWEL01,972951786026,MSN0025203
GBWEL01,972951786030,MSN0025204
GBWEL01,972951786041,MSN0025205
GBWEL01,972951786052,MSN0025206
GBWEL01,972951786063,MSN0025207
GBWEL01,972951786074,MSN0025208
GBWEL01,972951786085,MSN0025209
GBWEL01,972951786096,MSN0025210
GBWEL01,972951786100,MSN0025211
GBWEL01,972951786111,MSN0025212
GBWEL01,972951786122,MSN0025213
GBWEL01,972951786133,MSN0025214
GBWEL01,972951786144,MSN0025215
GBWEL01,972951786155,MSN0025216
GBWEL01,972951786166,MSN0025217
GBWEL01,972951786170,MSN0025218
GBWEL01,972951786181,MSN0025219
GBWEL01,972951786192,MSN0025220
GBWEL01,972951786203,MSN0025221
GBWEL01,972951786214,MSN0025222
GBWEL01,972951786225,MSN0025223
GBWEL01,972951786236,MSN0025224
GBWEL01,972951786240,MSN0025225
GBWEL01,972951786251,MSN0025226
GBWEL01,972951786262,MSN0025227
GBWEL01,972951786273,MSN0025228
GBWEL01,972951786284,MSN0025229
GBWEL01,972951786295,MSN0025230
GBWEL01,972951786306,MSN0025231
GBWEL01,972951786310,MSN0025232
GBWEL01,972951786321,MSN0025233
GBWEL01,972951786332,MSN0025234
GBWEL01,972951786343,MSN0025235
GBWEL01,972951786354,MSN0025236
GBWEL01,972951786365,MSN0025237
GBWEL01,972951786376,MSN0025238
GBWEL01,972951786380,MSN0025239
GBWEL01,972951786391,MSN0025240
GBWEL01,972951786402,MSN0025241
GBWEL01,972951786413,MSN0025242
GBWEL01,972951786424,MSN0025243
GBWEL01,972951786435,MSN0025244
GBWEL01,972951786446,MSN0025245
GBWEL01,972951786450,MSN0025246
GBWEL01,972951786461,MSN0025247
GBWEL01,972951786472,MSN0025248
GBWEL01,972951786483,MSN0025249
GBWEL01,972951786494,MSN0025250
GBWEL01,972951786505,MSN0025251
GBWEL01,972951786516,MSN0025252
GBWEL01,972951786520,MSN0025253
GBWEL01,972951786531,MSN0025254
GBWEL01,972951786542,MSN0025255
GBWEL01,972951786553,MSN0025256
GBWEL01,972951786564,MSN0025257
GBWEL01,972951786575,MSN0025258
GBWEL01,972951786586,MSN0025259
GBWEL01,972951786590,MSN0025260
GBWEL01,972951786601,MSN0025261
GBWEL01,972951786612,MSN0025262
GBWEL01,972951786623,MSN0025263
GBWEL01,972951786634,MSN0025264
GBWEL01,972951786645,MSN0025265
GBWEL01,972951786656,MSN0025266
GBWEL01,972951786660,MSN0025267
GBWEL01,972951786671,MSN0025268
GBWEL01,972951786682,MSN0025269
GBWEL01,972951786693,MSN0025270
GBWEL01,972951786704,MSN0025271
GBWEL01,972951786715,MSN0025272
GBWEL01,972951786726,MSN0025273
GBWEL01,972951786730,MSN0025274
GBWEL01,972951786741,MSN0025275
GBWEL01,972951786752,MSN0025276
GBWEL01,972951786763,MSN0025277
GBWEL01,972951786774,MSN0025278
GBWEL01,972951786785,MSN0025279
GBWEL01,972951786796,MSN0025280
GBWEL01,972951786800,MSN0025281
GBWEL01,972951786811,MSN0025282
GBWEL01,972951786822,MSN0025283
GBWEL01,972951786833,MSN0025284
GBWEL01,972951786844,MSN0025285
GBWEL01,972951786855,MSN0025286
GBWEL01,972951786866,MSN0025287
GBWEL01,972951786870,MSN0025288
GBWEL01,972951786881,MSN0025289
GBWEL01,972951786892,MSN0025290
GBWEL01,972951786903,MSN0025291
GBWEL01,972951786914,MSN0025292
GBWEL01,972951786925,MSN0025293
GBWEL01,972951786936,MSN0025294
GBWEL01,972951786940,MSN0025295
GBWEL01,972951786951,MSN0025296
GBWEL01,972951786962,MSN0025297
GBWEL01,972951786973,MSN0025298
GBWEL01,972951786984,MSN0025299
GBWEL01,972951786995,MSN0025300
GBWEL01,972951787006,MSN0025301
GBWEL01,972951787010,MSN0025302
GBWEL01,972951787021,MSN0025303
GBWEL01,972951787032,MSN0025304
GBWEL01,972951787043,MSN0025305
GBWEL01,972951787054,MSN0025306
GBWEL01,972951787065,MSN0025307
GBWEL01,972951787076,MSN0025308
GBWEL01,972951787080,MSN0025309
GBWEL01,972951787091,MSN0025310
GBWEL01,972951787102,MSN0025311
GBWEL01,972951787113,MSN0025312
GBWEL01,972951787124,MSN0025313
GBWEL01,972951787135,MSN0025314
GBWEL01,972951787146,MSN0025315
GBWEL01,972951787150,MSN0025316
GBWEL01,972951787161,MSN0025317
GBWEL01,972951787172,MSN0025318
GBWEL01,972951787183,MSN0025319
GBWEL01,972951787194,MSN0025320
GBWEL01,972951787205,MSN0025321
GBWEL01,972951787216,MSN0025322
GBWEL01,972951787220,MSN0025323
GBWEL01,972951787231,MSN0025324
GBWEL01,972951787242,MSN0025325
GBWEL01,972951787253,MSN0025326
GBWEL01,972951787264,MSN0025327
GBWEL01,972951787275,MSN0025328
GBWEL01,972951787286,MSN0025329
GBWEL01,972951787290,MSN0025330
GBWEL01,972951787301,MSN0025331
GBWEL01,972951787312,MSN0025332
GBWEL01,972951787323,MSN0025333
GBWEL01,972951787334,MSN0025334
GBWEL01,972951787345,MSN0025335
GBWEL01,972951787356,MSN0025336
GBWEL01,972951787360,MSN0025337
GBWEL01,972951787371,MSN0025338
GBWEL01,972951787382,MSN0025339
GBWEL01,972951787393,MSN0025340
GBWEL01,972951787404,MSN0025341
GBWEL01,972951787415,MSN0025342
GBWEL01,972951787426,MSN0025343
GBWEL01,972951787430,MSN0025344
GBWEL01,972951787441,MSN0025345
GBWEL01,972951787452,MSN0025346
GBWEL01,972951787463,MSN0025347
GBWEL01,972951787474,MSN0025348
GBWEL01,972951787485,MSN0025349
GBWEL01,972951787496,MSN0025350
GBWEL01,972951787500,MSN0025351
GBWEL01,972951787511,MSN0025352
GBWEL01,972951787522,MSN0025353
GBWEL01,972951787533,MSN0025354
GBWEL01,972951787544,MSN0025355
GBWEL01,972951787555,MSN0025356
GBWEL01,972951787566,MSN0025357
GBWEL01,972951787570,MSN0025358
GBWEL01,972951787581,MSN0025359
GBWEL01,972951787592,MSN0025360
GBWEL01,972951787603,MSN0025361
GBWEL01,972951787614,MSN0025362
GBWEL01,972951787625,MSN0025363
GBWEL01,972951787636,MSN0025364
GBWEL01,972951787640,MSN0025365
GBWEL01,972951787651,MSN0025366
GBWEL01,972951787662,MSN0025367
GBWEL01,972951787673,MSN0025368
GBWEL01,972951787684,MSN0025369
GBWEL01,972951787695,MSN0025370
GBWEL01,972951787706,MSN0025371
GBWEL01,972951787710,MSN0025372
GBWEL01,972951787721,MSN0025373
GBWEL01,972951787732,MSN0025374
GBWEL01,972951787743,MSN0025375
GBWEL01,972951787754,MSN0025376
GBWEL01,972951787765,MSN0025377
GBWEL01,972951787776,MSN0025378
GBWEL01,972951787780,MSN0025379
GBWEL01,972951787791,MSN0025380
GBWEL01,972951787802,MSN0025381
GBWEL01,972951787813,MSN0025382
GBWEL01,972951787824,MSN0025383
GBWEL01,972951787835,MSN0025384
GBWEL01,972951787846,MSN0025385
GBWEL01,972951787850,MSN0025386
GBWEL01,972951787861,MSN0025387
GBWEL01,972951787872,MSN0025388
GBWEL01,972951787883,MSN0025389
GBWEL01,972951787894,MSN0025390
GBWEL01,972951787905,MSN0025391
GBWEL01,972951787916,MSN0025392
GBWEL01,972951787920,MSN0025393
GBWEL01,972951787931,MSN0025394
GBWEL01,972951787942,MSN0025395
GBWEL01,972951787953,MSN0025396
GBWEL01,972951787964,MSN0025397
GBWEL01,972951787975,MSN0025398
GBWEL01,972951787986,MSN0025399
GBWEL01,972951787990,MSN0025400
GBWEL01,972951788001,MSN0025401
GBWEL01,972951788012,MSN0025402
GBWEL01,972951788023,MSN0025403
GBWEL01,972951788034,MSN0025404
GBWEL01,972951788045,MSN0025405
GBWEL01,972951788056,MSN0025406
GBWEL01,972951788060,MSN0025407
GBWEL01,972951788071,MSN0025408
GBWEL01,972951788082,MSN0025409
GBWEL01,972951788093,MSN0025410
GBWEL01,972951788104,MSN0025411
GBWEL01,972951788115,MSN0025412
GBWEL01,972951788126,MSN0025413
GBWEL01,972951788130,MSN0025414
GBWEL01,972951788141,MSN0025415
GBWEL01,972951788152,MSN0025416
GBWEL01,972951788163,MSN0025417
GBWEL01,972951788174,MSN0025418
GBWEL01,972951788185,MSN0025419
GBWEL01,972951788196,MSN0025420
GBWEL01,972951788200,MSN0025421
GBWEL01,972951788211,MSN0025422
GBWEL01,972951788222,MSN0025423
GBWEL01,972951788233,MSN0025424
GBWEL01,972951788244,MSN0025425
GBWEL01,972951788255,MSN0025426
GBWEL01,972951788266,MSN0025427
GBWEL01,972951788270,MSN0025428
GBWEL01,972951788281,MSN0025429
GBWEL01,972951788292,MSN0025430
GBWEL01,972951788303,MSN0025431
GBWEL01,972951788314,MSN0025432
GBWEL01,972951788325,MSN0025433
GBWEL01,972951788336,MSN0025434
GBWEL01,972951788340,MSN0025435
GBWEL01,972951788351,MSN0025436
GBWEL01,972951788362,MSN0025437
GBWEL01,972951788373,MSN0025438
GBWEL01,972951788384,MSN0025439
GBWEL01,972951788395,MSN0025440
GBWEL01,972951788406,MSN0025441
GBWEL01,972951788410,MSN0025442
GBWEL01,972951788421,MSN0025443
GBWEL01,972951788432,MSN0025444
GBWEL01,972951788443,MSN0025445
GBWEL01,972951788454,MSN0025446
GBWEL01,972951788465,MSN0025447
GBWEL01,972951788476,MSN0025448
GBWEL01,972951788480,MSN0025449
GBWEL01,972951788491,MSN0025450
GBWEL01,972951788502,MSN0025451
GBWEL01,972951788513,MSN0025452
GBWEL01,972951788524,MSN0025453
GBWEL01,972951788535,MSN0025454
GBWEL01,972951788546,MSN0025455
GBWEL01,972951788550,MSN0025456
GBWEL01,972951788561,MSN0025457
GBWEL01,972951788572,MSN0025458
GBWEL01,972951788583,MSN0025459
GBWEL01,972951788594,MSN0025460
GBWEL01,972951788605,MSN0025461
GBWEL01,972951788616,MSN0025462
GBWEL01,972951788620,MSN0025463
GBWEL01,972951788631,MSN0025464
GBWEL01,972951788642,MSN0025465
GBWEL01,972951788653,MSN0025466
GBWEL01,972951788664,MSN0025467
GBWEL01,972951788675,MSN0025468
GBWEL01,972951788686,MSN0025469
GBWEL01,972951788690,MSN0025470
GBWEL01,972951788701,MSN0025471
GBWEL01,972951788712,MSN0025472
GBWEL01,972951788723,MSN0025473
GBWEL01,972951788734,MSN0025474
GBWEL01,972951788745,MSN0025475
GBWEL01,972951788756,MSN0025476
GBWEL01,972951788760,MSN0025477
GBWEL01,972951788771,MSN0025478
GBWEL01,972951788782,MSN0025479
GBWEL01,972951788793,MSN0025480
GBWEL01,972951788804,MSN0025481
GBWEL01,972951788815,MSN0025482
GBWEL01,972951788826,MSN0025483
GBWEL01,972951788830,MSN0025484
GBWEL01,972951788841,MSN0025485
GBWEL01,972951788852,MSN0025486
GBWEL01,972951788863,MSN0025487
GBWEL01,972951788874,MSN0025488
GBWEL01,972951788885,MSN0025489
GBWEL01,972951788896,MSN0025490
GBWEL01,972951788900,MSN0025491
GBWEL01,972951788911,MSN0025492
GBWEL01,972951788922,MSN0025493
GBWEL01,972951788933,MSN0025494
GBWEL01,972951788944,MSN0025495
GBWEL01,972951788955,MSN0025496
GBWEL01,972951788966,MSN0025497
GBWEL01,972951788970,MSN0025498
GBWEL01,972951788981,MSN0025499
GBWEL01,972951788992,MSN0025500
GBWEL01,972951789003,MSN0025501
GBWEL01,972951789014,MSN0025502
GBWEL01,972951789025,MSN0025503
GBWEL01,972951789036,MSN0025504
GBWEL01,972951789040,MSN0025505
GBWEL01,972951789051,MSN0025506
GBWEL01,972951789062,MSN0025507
GBWEL01,972951789073,MSN0025508
GBWEL01,972951789084,MSN0025509
GBWEL01,972951789095,MSN0025510
GBWEL01,972951789106,MSN0025511
GBWEL01,972951789110,MSN0025512
GBWEL01,972951789121,MSN0025513
GBWEL01,972951789132,MSN0025514
GBWEL01,972951789143,MSN0025515
GBWEL01,972951789154,MSN0025516
GBWEL01,972951789165,MSN0025517
GBWEL01,972951789176,MSN0025518
GBWEL01,972951789180,MSN0025519
GBWEL01,972951789191,MSN0025520
GBWEL01,972951789202,MSN0025521
GBWEL01,972951789213,MSN0025522
GBWEL01,972951789224,MSN0025523
GBWEL01,972951789235,MSN0025524
GBWEL01,972951789246,MSN0025525
GBWEL01,972951789250,MSN0025526
GBWEL01,972951789261,MSN0025527
GBWEL01,972951789272,MSN0025528
GBWEL01,972951789283,MSN0025529
GBWEL01,972951789294,MSN0025530
GBWEL01,972951789305,MSN0025531
GBWEL01,972951789316,MSN0025532
GBWEL01,972951789320,MSN0025533
GBWEL01,972951789331,MSN0025534
GBWEL01,972951789342,MSN0025535
GBWEL01,972951789353,MSN0025536
GBWEL01,972951789364,MSN0025537
GBWEL01,972951789375,MSN0025538
GBWEL01,972951789386,MSN0025539
GBWEL01,972951789390,MSN0025540
GBWEL01,972951789401,MSN0025541
GBWEL01,972951789412,MSN0025542
GBWEL01,972951789423,MSN0025543
GBWEL01,972951789434,MSN0025544
GBWEL01,972951789445,MSN0025545
GBWEL01,972951789456,MSN0025546
GBWEL01,972951789460,MSN0025547
GBWEL01,972951789471,MSN0025548
GBWEL01,972951789482,MSN0025549
GBWEL01,972951789493,MSN0025550
GBWEL01,972951789504,MSN0025551
GBWEL01,972951789515,MSN0025552
GBWEL01,972951789526,MSN0025553
GBWEL01,972951789530,MSN0025554
GBWEL01,972951789541,MSN0025555
GBWEL01,972951789552,MSN0025556
GBWEL01,972951789563,MSN0025557
GBWEL01,972951789574,MSN0025558
GBWEL01,972951789585,MSN0025559
GBWEL01,972951789596,MSN0025560
GBWEL01,972951789600,MSN0025561
GBWEL01,972951789611,MSN0025562
GBWEL01,972951789622,MSN0025563
GBWEL01,972951789633,MSN0025564
GBWEL01,972951789644,MSN0025565
GBWEL01,972951789655,MSN0025566
GBWEL01,972951789666,MSN0025567
GBWEL01,972951789670,MSN0025568
GBWEL01,972951789681,MSN0025569
GBWEL01,972951789692,MSN0025570
GBWEL01,972951789703,MSN0025571
GBWEL01,972951789714,MSN0025572
GBWEL01,972951789725,MSN0025573
GBWEL01,972951789736,MSN0025574
GBWEL01,972951789740,MSN0025575
GBWEL01,972951789751,MSN0025576
GBWEL01,972951789762,MSN0025577
GBWEL01,972951789773,MSN0025578
GBWEL01,972951789784,MSN0025579
GBWEL01,972951789795,MSN0025580
GBWEL01,972951789806,MSN0025581
GBWEL01,972951789810,MSN0025582
GBWEL01,972951789821,MSN0025583
GBWEL01,972951789832,MSN0025584
GBWEL01,972951789843,MSN0025585
GBWEL01,972951789854,MSN0025586
GBWEL01,972951789865,MSN0025587
GBWEL01,972951789876,MSN0025588
GBWEL01,972951789880,MSN0025589
GBWEL01,972951789891,MSN0025590
GBWEL01,972951789902,MSN0025591
GBWEL01,972951789913,MSN0025592
GBWEL01,972951789924,MSN0025593
GBWEL01,972951789935,MSN0025594
GBWEL01,972951789946,MSN0025595
GBWEL01,972951789950,MSN0025596
GBWEL01,972951789961,MSN0025597
GBWEL01,972951789972,MSN0025598
GBWEL01,972951789983,MSN0025599
GBWEL01,972951789994,MSN0025600
GBWEL01,972951790005,MSN0025601
GBWEL01,972951790016,MSN0025602
GBWEL01,972951790020,MSN0025603
GBWEL01,972951790031,MSN0025604
GBWEL01,972951790042,MSN0025605
GBWEL01,972951790053,MSN0025606
GBWEL01,972951790064,MSN0025607
GBWEL01,972951790075,MSN0025608
GBWEL01,972951790086,MSN0025609
GBWEL01,972951790090,MSN0025610
GBWEL01,972951790101,MSN0025611
GBWEL01,972951790112,MSN0025612
GBWEL01,972951790123,MSN0025613
GBWEL01,972951790134,MSN0025614
GBWEL01,972951790145,MSN0025615
GBWEL01,972951790156,MSN0025616
GBWEL01,972951790160,MSN0025617
GBWEL01,972951790171,MSN0025618
GBWEL01,972951790182,MSN0025619
GBWEL01,972951790193,MSN0025620
GBWEL01,972951790204,MSN0025621
GBWEL01,972951790215,MSN0025622
GBWEL01,972951790226,MSN0025623
GBWEL01,972951790230,MSN0025624
GBWEL01,972951790241,MSN0025625
GBWEL01,972951790252,MSN0025626
GBWEL01,972951790263,MSN0025627
GBWEL01,972951790274,MSN0025628
GBWEL01,972951790285,MSN0025629
GBWEL01,972951790296,MSN0025630
GBWEL01,972951790300,MSN0025631
GBWEL01,972951790311,MSN0025632
GBWEL01,972951790322,MSN0025633
GBWEL01,972951790333,MSN0025634
GBWEL01,972951790344,MSN0025635
GBWEL01,972951790355,MSN0025636
GBWEL01,972951790366,MSN0025637
GBWEL01,972951790370,MSN0025638
GBWEL01,972951790381,MSN0025639
GBWEL01,972951790392,MSN0025640
GBWEL01,972951790403,MSN0025641
GBWEL01,972951790414,MSN0025642
GBWEL01,972951790425,MSN0025643
GBWEL01,972951790436,MSN0025644
GBWEL01,972951790440,MSN0025645
GBWEL01,972951790451,MSN0025646
GBWEL01,972951790462,MSN0025647
GBWEL01,972951790473,MSN0025648
GBWEL01,972951790484,MSN0025649
GBWEL01,972951790495,MSN0025650
GBWEL01,972951790506,MSN0025651
GBWEL01,972951790510,MSN0025652
GBWEL01,972951790521,MSN0025653
GBWEL01,972951790532,MSN0025654
GBWEL01,972951790543,MSN0025655
GBWEL01,972951790554,MSN0025656
GBWEL01,972951790565,MSN0025657
GBWEL01,972951790576,MSN0025658
GBWEL01,972951790580,MSN0025659
GBWEL01,972951790591,MSN0025660
GBWEL01,972951790602,MSN0025661
GBWEL01,972951790613,MSN0025662
GBWEL01,972951790624,MSN0025663
GBWEL01,972951790635,MSN0025664
GBWEL01,972951790646,MSN0025665
GBWEL01,972951790650,MSN0025666
GBWEL01,972951790661,MSN0025667
GBWEL01,972951790672,MSN0025668
GBWEL01,972951790683,MSN0025669
GBWEL01,972951790694,MSN0025670
GBWEL01,972951790705,MSN0025671
GBWEL01,972951790716,MSN0025672
GBWEL01,972951790720,MSN0025673
GBWEL01,972951790731,MSN0025674
GBWEL01,972951790742,MSN0025675
GBWEL01,972951790753,MSN0025676
GBWEL01,972951790764,MSN0025677
GBWEL01,972951790775,MSN0025678
GBWEL01,972951790786,MSN0025679
GBWEL01,972951790790,MSN0025680
GBWEL01,972951790801,MSN0025681
GBWEL01,972951790812,MSN0025682
GBWEL01,972951790823,MSN0025683
GBWEL01,972951790834,MSN0025684
GBWEL01,972951790845,MSN0025685
GBWEL01,972951790856,MSN0025686
GBWEL01,972951790860,MSN0025687
GBWEL01,972951790871,MSN0025688
GBWEL01,972951790882,MSN0025689
GBWEL01,972951790893,MSN0025690
GBWEL01,972951790904,MSN0025691
GBWEL01,972951790915,MSN0025692
GBWEL01,972951790926,MSN0025693
GBWEL01,972951790930,MSN0025694
GBWEL01,972951790941,MSN0025695
GBWEL01,972951790952,MSN0025696
GBWEL01,972951790963,MSN0025697
GBWEL01,972951790974,MSN0025698
GBWEL01,972951790985,MSN0025699
GBWEL01,972951790996,MSN0025700
GBWEL01,972951791000,MSN0025701
GBWEL01,972951791011,MSN0025702
GBWEL01,972951791022,MSN0025703
GBWEL01,972951791033,MSN0025704
GBWEL01,972951791044,MSN0025705
GBWEL01,972951791055,MSN0025706
GBWEL01,972951791066,MSN0025707
GBWEL01,972951791070,MSN0025708
GBWEL01,972951791081,MSN0025709
GBWEL01,972951791092,MSN0025710
GBWEL01,972951791103,MSN0025711
GBWEL01,972951791114,MSN0025712
GBWEL01,972951791125,MSN0025713
GBWEL01,972951791136,MSN0025714
GBWEL01,972951791140,MSN0025715
GBWEL01,972951791151,MSN0025716
GBWEL01,972951791162,MSN0025717
GBWEL01,972951791173,MSN0025718
GBWEL01,972951791184,MSN0025719
GBWEL01,972951791195,MSN0025720
GBWEL01,972951791206,MSN0025721
GBWEL01,972951791210,MSN0025722
GBWEL01,972951791221,MSN0025723
GBWEL01,972951791232,MSN0025724
GBWEL01,972951791243,MSN0025725
GBWEL01,972951791254,MSN0025726
GBWEL01,972951791265,MSN0025727
GBWEL01,972951791276,MSN0025728
GBWEL01,972951791280,MSN0025729
GBWEL01,972951791291,MSN0025730
GBWEL01,972951791302,MSN0025731
GBWEL01,972951791313,MSN0025732
GBWEL01,972951791324,MSN0025733
GBWEL01,972951791335,MSN0025734
GBWEL01,972951791346,MSN0025735
GBWEL01,972951791350,MSN0025736
GBWEL01,972951791361,MSN0025737
GBWEL01,972951791372,MSN0025738
GBWEL01,972951791383,MSN0025739
GBWEL01,972951791394,MSN0025740
GBWEL01,972951791405,MSN0025741
GBWEL01,972951791416,MSN0025742
GBWEL01,972951791420,MSN0025743
GBWEL01,972951791431,MSN0025744
GBWEL01,972951791442,MSN0025745
GBWEL01,972951791453,MSN0025746
GBWEL01,972951791464,MSN0025747
GBWEL01,972951791475,MSN0025748
GBWEL01,972951791486,MSN0025749
GBWEL01,972951791490,MSN0025750
GBWEL01,972951791501,MSN0025751
GBWEL01,972951791512,MSN0025752
GBWEL01,972951791523,MSN0025753
GBWEL01,972951791534,MSN0025754
GBWEL01,972951791545,MSN0025755
GBWEL01,972951791556,MSN0025756
GBWEL01,972951791560,MSN0025757
GBWEL01,972951791571,MSN0025758
GBWEL01,972951791582,MSN0025759
GBWEL01,972951791593,MSN0025760
GBWEL01,972951791604,MSN0025761
GBWEL01,972951791615,MSN0025762
GBWEL01,972951791626,MSN0025763
GBWEL01,972951791630,MSN0025764
GBWEL01,972951791641,MSN0025765
GBWEL01,972951791652,MSN0025766
GBWEL01,972951791663,MSN0025767
GBWEL01,972951791674,MSN0025768
GBWEL01,972951791685,MSN0025769
GBWEL01,972951791696,MSN0025770
GBWEL01,972951791700,MSN0025771
GBWEL01,972951791711,MSN0025772
GBWEL01,972951791722,MSN0025773
GBWEL01,972951791733,MSN0025774
GBWEL01,972951791744,MSN0025775
GBWEL01,972951791755,MSN0025776
GBWEL01,972951791766,MSN0025777
GBWEL01,972951791770,MSN0025778
GBWEL01,972951791781,MSN0025779
GBWEL01,972951791792,MSN0025780
GBWEL01,972951791803,MSN0025781
GBWEL01,972951791814,MSN0025782
GBWEL01,972951791825,MSN0025783
GBWEL01,972951791836,MSN0025784
GBWEL01,972951791840,MSN0025785
GBWEL01,972951791851,MSN0025786
GBWEL01,972951791862,MSN0025787
GBWEL01,972951791873,MSN0025788
GBWEL01,972951791884,MSN0025789
GBWEL01,972951791895,MSN0025790
GBWEL01,972951791906,MSN0025791
GBWEL01,972951791910,MSN0025792
GBWEL01,972951791921,MSN0025793
GBWEL01,972951791932,MSN0025794
GBWEL01,972951791943,MSN0025795
GBWEL01,972951791954,MSN0025796
GBWEL01,972951791965,MSN0025797
GBWEL01,972951791976,MSN0025798
GBWEL01,972951791980,MSN0025799
GBWEL01,972951791991,MSN0025800
GBWEL01,972951792002,MSN0025801
GBWEL01,972951792013,MSN0025802
GBWEL01,972951792024,MSN0025803
GBWEL01,972951792035,MSN0025804
GBWEL01,972951792046,MSN0025805
GBWEL01,972951792050,MSN0025806
GBWEL01,972951792061,MSN0025807
GBWEL01,972951792072,MSN0025808
GBWEL01,972951792083,MSN0025809
GBWEL01,972951792094,MSN0025810
GBWEL01,972951792105,MSN0025811
GBWEL01,972951792116,MSN0025812
GBWEL01,972951792120,MSN0025813
GBWEL01,972951792131,MSN0025814
GBWEL01,972951792142,MSN0025815
GBWEL01,972951792153,MSN0025816
GBWEL01,972951792164,MSN0025817
GBWEL01,972951792175,MSN0025818
GBWEL01,972951792186,MSN0025819
GBWEL01,972951792190,MSN0025820
GBWEL01,972951792201,MSN0025821
GBWEL01,972951792212,MSN0025822
GBWEL01,972951792223,MSN0025823
GBWEL01,972951792234,MSN0025824
GBWEL01,972951792245,MSN0025825
GBWEL01,972951792256,MSN0025826
GBWEL01,972951792260,MSN0025827
GBWEL01,972951792271,MSN0025828
GBWEL01,972951792282,MSN0025829
GBWEL01,972951792293,MSN0025830
